numero_ley,resumen,url
14611,MODIFICA LA LEY 14208 POR LA CUAL SE RECONOCE A LA INFERTILIDAD HUMANA COMO ENFERMEDAD (PRÁCTICAS MÉDICAS-TÉCNICAS DE FERTILIZACIÓN-COBERTURA-IOMA-FERTILIDAD ASISTIDA-FECUNDACIÓN-INSEMINACIÓN).,https://normas.gba.gob.ar/ar-b/ley/2014/14611/2689
740,SUBVENCION A LA FABRICA DE SEDA DE MANUEL GENTILLI.,https://normas.gba.gob.ar/ar-b/ley/1871/740/11973
6144,"EXPROPIACIóN DE UN INMUEBLE PARA LA ESCUELA FáBRICA 1 DE QUILMES, EN DON BOSCO.",https://normas.gba.gob.ar/ar-b/ley/1959/6144/9115
742,AUMENTANDO LA PENSION A LOS HIJOS DE PRUDENCIO SAGARY.,https://normas.gba.gob.ar/ar-b/ley/1871/742/12004
10372,"SUSTITUYE LOS ART.55 Y 56 INC.A) DE LA LEY 10306, EJERCICIO PROFESIONAL DE LA PSICOLOGíA. (INSCRIPCIóN-COLEGIO-CARNET-CERTIFICADO HABILITANTE-CANCELACIóN-MATRíCULA)",https://normas.gba.gob.ar/ar-b/ley/1985/10372/6464
6148,EXPROPIACIóN DE UN INMUEBLE PARA LA ESCUELA 18 DE MORENO EN VILLA SANGUINETTI.,https://normas.gba.gob.ar/ar-b/ley/1959/6148/9119
724,SE AUTORIZA EL PAGO DE LOS GASTOS OCASIONADOS POR LA EPIDEMIA DE FIEBRE AMARILLA.,https://normas.gba.gob.ar/ar-b/ley/1871/724/11715
4774,FIJANDO LOS LIMITES N. O. DEL PARTIDO DE GENERAL SARMIENTO.,https://normas.gba.gob.ar/ar-b/ley/1939/4774/10451
166,ORGANIZACION DEL SUPERIOR TRIBUNAL DE JUSTICIA.,https://normas.gba.gob.ar/ar-b/ley/1857/166/15170
4756,"INSTITUYESE COMO ""DÍA DE LA TRADICIÓN"" EN EL TERRITORIO DE LA PROVINCIA EL 10 DE NOVIEMBRE DE CADA AÑO, ANIVERSARIO DEL NACIMIENTO DE JOSÉ HERNÁNDEZ.",https://normas.gba.gob.ar/ar-b/ley/1939/4756/10470
8998,"SUSTITUYE LOS ARTICULOS 11,12 Y 13 DE LA LEY 8714, IMPUESTO A LOS AUTOMOTORES.",https://normas.gba.gob.ar/ar-b/ley/1978/8998/6770
3382,MODIFICACIONES A LA LEY 3129 SOBRE CAJA POPULAR DE AHORROS. (REGLAMENTADA POR LEY 3858),https://normas.gba.gob.ar/ar-b/ley/1911/3382/13309
8980,"MODIFICA LEY 8043, REF:DONACION A LA MUNICIPALIDAD DE PEHUAJO, TERRENOS UBICADOS EN LA CIUDAD CITADA, CON DESTINO A CONSTRUCCION DE VIVIENDAS DEL PLAN PYM.",https://normas.gba.gob.ar/ar-b/ley/1978/8980/6778
14614,"SUPRIME LOS MINISTERIOS PúBLICOS DEL TRABAJO DE AVELLANEDA,BRAGADO,TRES ARROYOS Y ZáRATE, CREADOS POR LEY 5178.CREA CARGOS EN DEPARTAMENTOS JUDICIALES.MODIFICA LA LEY 5827, ORGáNICA DEL PODER JUDICIAL.(ASESOR DE INCAPACES-AGENTES FISCAL-BAHíA BLANCA-OTROS",https://normas.gba.gob.ar/ar-b/ley/2014/14614/2675
14595,"MODIFICA LA LEY 14078, NUEVA LEY ORGÁNICA DEL REGISTRO DE LAS PERSONAS (IDENTIDAD DE GÉNERO-CAMBIO DE NOMBRE DE PILA-LEY NAC. 26743-NOTA MARGINAL-IGUALDAD-DERECHOS-INCLUSIÓN).",https://normas.gba.gob.ar/ar-b/ley/2014/14595/11257
3364,"CRÉDITO SUPLEMENTARIO LEY 3309 -PRESUPUESTO 1911-, PARA PAGO DE CUENTAS ATRASADAS, GASTOS GENERALES DE SECRETARÍA DEL HONORABLE SENADO Y GASTOS DIVERSOS DE LA CASA DE LA LEGISLATURA.",https://normas.gba.gob.ar/ar-b/ley/1911/3364/13013
11763,"MODIFICA EL DEC-LEY 9578/80, RÉGIMEN DEL PERSONAL DEL SERVICIO PENITENCIARIO.",https://normas.gba.gob.ar/ar-b/ley/1996/11763/5068
8979,"SUSTITUYE ARTICULOS 278 Y 280 DEL CODIGO CIVIL Y COMERCIAL, LEY 7425, TEXTO SEGÚN LEY 8689.",https://normas.gba.gob.ar/ar-b/ley/1978/8979/6779
6147,EXPROPIACIóN DE UN INMUEBLE PARA LA ESCUELA 89 DE LA PLATA EN VILLA RIVERA.,https://normas.gba.gob.ar/ar-b/ley/1959/6147/9118
11782,NORMAS SOBRE LAS ACTIVIDADES DE DIVULGACIÓN Y PROFUNDIZACIÓN DEL CONOCIMIENTO EN TODOS LOS ESTABLECIMIENTOS DE LA DIRECCIÓN GENERAL DE CULTURA Y EDUCACIÓN; DEL GOLPE DE ESTADO DEL 24 DE MARZO DE 1976 Y LAS CARACTERÍSTICAS DEL RÉGIMEN QUE EL MISMO IMPUSO.,https://normas.gba.gob.ar/ar-b/ley/1996/11782/5046
13251,CREA EN EL AMBITO DE LA PROVINCIA DE BUENOS AIRES EL REGIMEN DE PROMOCION DE PEQUEÑAS LOCALIDADES BONAERENSES.,https://normas.gba.gob.ar/ar-b/ley/2004/13251/3614
6166,EXPROPIACIóN DE INMUEBLES PARA DOS ESCUELAS NUEVAS Y UN JARDíN DE INFANTES EN OLAVARRíA.,https://normas.gba.gob.ar/ar-b/ley/1959/6166/9053
10390,"CRÉASE LA COMISIÓN DE EMERGENCIA Y DESASTRE AGROPECUARIO. DEROGA LA LEY 8394 (PRODUCTORES FLORIHORTÍCOLAS). (VER LEY 12144, 10783, 10502).",https://normas.gba.gob.ar/ar-b/ley/1986/10390/6431
11766,ACEPTACIÓN DE DONACIÓN CON CARGO DE INMUEBLE EN SAN VICENTE; POR FAMILIA DUHALDE; CON USUFRUCTO HASTA EL 10 DE DICIEMBRE DE 1999; PARA DESTINARLO EXCLUSIVAMENTE AL FUNCIONAMIENTO DE UN HOGAR DE MENORES O ACTIVIDADES RELACIONADAS CON LA NIÑEZ.,https://normas.gba.gob.ar/ar-b/ley/1996/11766/5071
148,CALIFICACION DE FALTAS GRAVES PARA LOS OFICIALES DEL EJERCITO.,https://normas.gba.gob.ar/ar-b/ley/1857/148/14876
3360,"CREACION DE LA ASISTENCIA PUBLICA DE LA PLATA, BAJO LA DEPENDENCIA DE LA DIRECCION GENERAL DE SALUBRIDAD.",https://normas.gba.gob.ar/ar-b/ley/1911/3360/12948
14939,"MODIFICA EL ARTÍCULO 70 DE LA LEY 14449, SOBRE ACCESO JUSTO AL HÁBITAT (VILLAS-ASENTAMIENTOS PRECARIOS-REGISTRO PÚBLICO-SUSPENSIÓN-DESALOJO-VIVIENDAS).",https://normas.gba.gob.ar/ar-b/ley/2017/14939/2494
10371,DONANDO A LA DIOCESIS DE LOMAS DE ZAMORA UNA FRACCION DE TIERRA EN EL PARTIDO DE ESTEBAN ECHEVERRIA PARA LA CONSTRUCCION DE UNA CAPILLA.,https://normas.gba.gob.ar/ar-b/ley/1985/10371/6452
4755,"MODIFICA LEY 2934 DE FECHA 17 DE OCTUBRE DE 1905, DE REFORMA A LA EDUCACION COMUN, IMPLANTANDO LA ENSEÑANZA RELIGIOSA.",https://normas.gba.gob.ar/ar-b/ley/1939/4755/10471
167,CREACION DE UN JUZGADO CORRECCIONAL EN LA CAPITAL.(LEY 263 DEROGA LOS ARTS. QUE SE LE OPONGAN).,https://normas.gba.gob.ar/ar-b/ley/1857/167/15186
743,PROVISION DE AGUA PARA CONSUMO Y REGADIO. (CONCESION A FRANCISCO B. MADERO).,https://normas.gba.gob.ar/ar-b/ley/1871/743/12020
4775,"APROBANDO LA RESOLUCIóN DEL PODER EJECUTIVO QUE AUTORIZA A LA DIRECCIóN DE AGRICULTURA, GANADERíA E INDUSTRIAS PARA CONTRATAR EL ARRENDAMIENTO DE LAS TIERRAS FISCALES DE PATAGONES.",https://normas.gba.gob.ar/ar-b/ley/1939/4775/10454
3383,AUTORIZANDO AL PODER EJECUTIVO A CONSTRUIR EL EDIFICIO PARA LA ASISTENCIA PUBLICA DE LA PLATA.,https://normas.gba.gob.ar/ar-b/ley/1911/3383/13326
4752,AUTORIZA A LA MUNICIPALIDAD DE GENERAL BELGRANO A VENDER EL EDIFICIO Y TERRENO QUE OCUPA EL BANCO DE LA NACIÓN ARGENTINA.,https://normas.gba.gob.ar/ar-b/ley/1939/4752/10473
8999,"MODIFICA LA LEY 7718, PROCEDIMIENTO LABORAL, Y LA LEY 5827, ORGáNICA DEL PODER JUDICIAL .",https://normas.gba.gob.ar/ar-b/ley/1978/8999/6768
6167,"(DEROGADA POR LEY 7828) PREMIOS DE LITERATURA, BELLAS ARTES Y CIENCIAS.",https://normas.gba.gob.ar/ar-b/ley/1959/6167/9089
11764,CONSIDERANDO REMITIDOS POR MINISTERIO DE LA LEY A LOS DEPÓSITOS DE FISCALÍA DE ESTADO A LOS AUTOMOTORES SECUESTRADOS EN CAUSAS PENALES DEPOSITADOS EN DEPENDENCIAS POLICIALES O PREDIOS DE TERCEROS.-,https://normas.gba.gob.ar/ar-b/ley/1996/11764/5069
10391,"MODIFICA LA LEY 5386, REF: DONACION DE UN TERRENO AL MINISTERIO DE GUERRA EN SIERRAS BAYAS, OLAVARRIA.",https://normas.gba.gob.ar/ar-b/ley/1986/10391/6428
10374,"ESTABLECE EL SISTEMA DE PORCENTUALIDAD PARA LAS REMUNERACIONES DE LOS MAGISTRADOS,FUNCIONARIOS Y EMPLEADOS DEL P.JUDICIAL DE LA PROV.(EL TEXTO COMPLETO CONTIENE UN RESUMEN DE NORMAS QUE MODIFICAN Y/O COMPLEMENTAN)",https://normas.gba.gob.ar/ar-b/ley/1986/10374/6447
730,"PRORROGA DE SESIONES LEGISLATIVAS, PERIODO XVIII.",https://normas.gba.gob.ar/ar-b/ley/1871/730/11811
3368,ACUERDA LICENCIA AL SEñOR GOBERNADOR PARA AUSENTARSE DE LA PROVINCIA.,https://normas.gba.gob.ar/ar-b/ley/1911/3368/13079
154,PAGO DE LAS OBRAS DE EMPEDRADOS PUBLICOS POR LOS PROPIETARIOS.,https://normas.gba.gob.ar/ar-b/ley/1857/154/14975
14617,"CRéASE UN CARGO DE AGENTE FISCAL EN EL DEPARTAMENTO JUDICIAL JUNíN, CON ASIENTO EN LA CIUDAD DE LINCOLN, Y UN CARGO DE AGENTE FISCAL EN EL DEPARTAMENTO JUDICIAL LA PLATA, CON ASIENTO EN LA CIUDAD DE CORONEL BRANDSEN.",https://normas.gba.gob.ar/ar-b/ley/2014/14617/2678
11785,"MODIFICA LA LEY 10620, EJERCICIO PROFESIONAL DE CIENCIAS ECONÓMICAS - CONSEJO PROFESIONAL.",https://normas.gba.gob.ar/ar-b/ley/1996/11785/5044
14618,"INSTITúYESE COMO “FIESTA PROVINCIAL DEL CORDERO ALBERDINO AL ASADOR”, EL EVENTO QUE SE DESARROLLA CADA AñO, EN EL MES DE OCTUBRE, EN LA LOCALIDAD DE JUAN BAUTISTA ALBERDI, PARTIDO DE LEANDRO N. ALEM.",https://normas.gba.gob.ar/ar-b/ley/2014/14618/2679
170,MEDIDAS SOBRE DESERTORES DE BUQUES DE LA ARMADA INGLESA Y OTRAS MARINAS AMIGAS.,https://normas.gba.gob.ar/ar-b/ley/1857/170/15234
10393,RIGIENDO LA REALIZACIóN DE PROGRAMAS Y/O CAMPAñAS DE VACUNACIóN Y REVACUNACIóN PARA LAS ENFERMEDADES TRANSMISIBLES PREVALENTES. (VACUNACIÓN OBLIGATORIA),https://normas.gba.gob.ar/ar-b/ley/1986/10393/6430
4760,DECLARANDO CIUDAD AL PUEBLO DE VICENTE LOPEZ.,https://normas.gba.gob.ar/ar-b/ley/1939/4760/10466
728,PENSION A LAS FAMILIAS DE MEDICOS Y PRACTICANTES MUERTOS DURANTE LA EPIDEMIA DE FIEBRE AMARILLA.,https://normas.gba.gob.ar/ar-b/ley/1871/728/11779
152,PRESUPUESTO DE LA COMISION DE CUENTAS PARA 1857.,https://normas.gba.gob.ar/ar-b/ley/1857/152/14942
14936,INSTITUYE EL 7 DE MARZO DE CADA AÑO COMO “DÍA DE LA VISIBILIDAD LÉSBICA Y LUCHA CONTRA LA LESBOFOBIA”.,https://normas.gba.gob.ar/ar-b/ley/2017/14936/2500
14599,BENEFICIOS PARA EL PERSONAL DE LAS POLICíAS DE LA PROV.QUE HUBIERE SIDO PASADO A SITUACIóN DE RETIRO O JUBILADO POR HABER SIDO HERIDO E INCAPACITADO EN EL ACTO DE SERVICIO Y EN FUNCIóN DE SU TRABAJO DE POLICíA.(INCREMENTO-GRADO INMEDIATO-DERECHOHABIENTES),https://normas.gba.gob.ar/ar-b/ley/2014/14599/11261
3367,"DONACION DE UN TERRENO A LA SOCIEDAD DE SOCORROS MUTUOS LA PROTECTORA, DE LA PLATA.",https://normas.gba.gob.ar/ar-b/ley/1911/3367/13063
727,"AGUAS CORRIENTES EN LA CAPITAL PARA MUNICIPALIDAD, CONSEJO DE HIGIENE Y ESTABLECIMIENTOS PUBLICOS.",https://normas.gba.gob.ar/ar-b/ley/1871/727/11763
11767,AUTORIZA AL GOBERNADOR Y VICEGOBERNADOR A AUSENTARSE TEMPORARIAMENTE DE LA PROVINCIA DE BUENOS AIRES.,https://normas.gba.gob.ar/ar-b/ley/1996/11767/5082
10375,"AUTORIZANDO POR EL TERMINO DE 180 DIAS AL PODER EJECUTIVO A REALIZAR LAS REUBICACIONES DEL PERSONAL DE PLANTA PERMANENTE COMPRENDIDO EN EL DEC-LEY 8721/77, ESTATUTO EMPLEADOS PUBLICOS.",https://normas.gba.gob.ar/ar-b/ley/1986/10375/6448
746,CONSTRUCCION Y EXPLOTACION DE POZOS ARTESIANOS EN LA CAPITAL. (CONCESION A JULIO LAPOUJADE).,https://normas.gba.gob.ar/ar-b/ley/1871/746/12065
3386,"GARANTIA DE CREDITO BANCARIO A LA MUNICIPALIDAD  DEL AZUL, PARA CONSTRUCCION DE UN MERCADO Y ADOQUINADO DE CALLES.",https://normas.gba.gob.ar/ar-b/ley/1911/3386/13374
6170,EXPROPIACION DE TERRENO PARA LA ESCUELA Nº 79 DE GENERAL SAN MARTIN EN VILLA BALLESTER.,https://normas.gba.gob.ar/ar-b/ley/1959/6170/9092
4778,(DEROGADA POR LEY 5675) MODIFICACIONES A LA LEY 4717 QUE ACUERDA JUBILACION A LOS GOBERNADORES.,https://normas.gba.gob.ar/ar-b/ley/1939/4778/10445
8983,FIJANDO REMUNERACIONES A AGENTES PUBLICOS PROVINCIALES A PARTIR DEL 1ª DE ENERO DE 1978.,https://normas.gba.gob.ar/ar-b/ley/1978/8983/6762
10394,"DECLáRASE DE UTILIDAD PúBLICA Y SUJETA A EXPROPIACIóN UNA FRACCIóN DE TIERRA UBICADA EN LA CIUDAD DE RAMOS MEJíA, PARTIDO DE LA MATANZA, CON DESTINO A LA CONSTRUCCIóN DE UN JARDíN DE INFANTES Y UNA GUARDERíA INFANTIL. DEROGA LA LEY 8468.",https://normas.gba.gob.ar/ar-b/ley/1986/10394/6423
14679,"PRORROGA POR EL TÉRMINO DE 360 DÍAS HÁBILES, LA VIGENCIA DE LA LEY 14529, A PARTIR DE LA FECHA DE SU VENCIMIENTO.(EJECUCIONES HIPOTECARIAS-REGISTRO DE DEUDORES CON EJECUCIONES JUDICIALES-VIVIENDA ÚNICA FAMILIAR- SUSPENSIÓN)",https://normas.gba.gob.ar/ar-b/ley/2015/14679/11230
171,REORGANIZACION DEL DEPARTAMENTO TOPOGRAFICO.,https://normas.gba.gob.ar/ar-b/ley/1857/171/15251
4759,MODIFICANDO LA LEY 4600 DE EXPROPIACION DE TIERRAS EN GENERAL MADARIAGA.,https://normas.gba.gob.ar/ar-b/ley/1939/4759/10465
151,ABOLICION DE PASAPORTES PARA SALIR DEL ESTADO.,https://normas.gba.gob.ar/ar-b/ley/1857/151/14926
14683,"MODIFICA EL INCISO B) DEL ARTÍCULO 7 DE LA LEY 5827, ORGÁNICA DEL PODER JUDICIAL.(DEPARTAMENTO JUDICIAL BAHÍA BLANCA-PRINGLES-TRES ARROYOS-CORONEL SUÁREZ-PRINGLES-PATAGONES)",https://normas.gba.gob.ar/ar-b/ley/2015/14683/2635
6151,"EXPROPIACIóN DE CAMPOS PARA COLONIZACIóN EN ESTACIóN HALE, BOLíVAR.",https://normas.gba.gob.ar/ar-b/ley/1959/6151/9104
747,ALUMBRADO A GAS PARA BELGRANO (CONCESION JOSE OLGHIN).,https://normas.gba.gob.ar/ar-b/ley/1871/747/12081
11786,RATIFíCANSE LOS CONVENIOS DE TRANSFERENCIA A TíTULO GRATUITO DEL ELEVADOR TERMINAL DE SAN NICOLáS AL SUPERIOR GOBIERNO DE LA PROVINCIA COMO ASí TAMBIéN EL TRASPASO DEFINITIVO DEL MISMO A ESTA PROVINCIA. (REF.DEC.1660/95),https://normas.gba.gob.ar/ar-b/ley/1996/11786/5034
731,IMPUESTOS MUNICIPALES PARA 1871.,https://normas.gba.gob.ar/ar-b/ley/1871/731/11827
6155,"CREA LA COMISION DE ESTUDIO DE LA SITUACION DE LAS TIERRAS DONADAS POR LEY 512 A LA TRIBU RONDEAU, EN VALDEZ, 25 DE MAYO.",https://normas.gba.gob.ar/ar-b/ley/1959/6155/9108
4781,"ACUéRDASE EL PLAZO DE NOVENTA DíAS, PARA LA INSCRIPCIóN SIN MULTA EN EL REGISTRO DE LA PROPIEDAD, DE LOS TíTULOS DE FECHAS ANTERIORES, QUE NO HUBIESEN CUMPLIDO ESE REQUISITO.",https://normas.gba.gob.ar/ar-b/ley/1939/4781/10447
8987,"DONACION A LA MUNICIPALIDAD DE SAN MIGUEL DEL MONTE Y AL ESTADO NACIONAL -EMPRESA NACIONAL DE TELECOMUNICACIONES- DE FRACCIONES DE TIERRA FISCAL, UBICADAS EN LA CIUDAD CABECERA DE ESE PARTIDO.(CENTRAL TELEFóNICA)",https://normas.gba.gob.ar/ar-b/ley/1978/8987/6777
3389,"SEGUNDA CUOTA DE IMPUESTOS DE CONTRIBUCIóN TERRITORIAL Y AGROPECUARIO PARA 1911, Y EMISIóN DE TíTULOS DE DEUDA INTERNA PARA ATENDER EL DéFICIT DEL PRESUPUESTO.",https://normas.gba.gob.ar/ar-b/ley/1911/3389/13423
4763,(DEROGADA POR LEY 5786). MODIFICA LEY 4659 -REGLAMENTA LA CAZA EN LA PROVINCIA DE BUENOS AIRES-.,https://normas.gba.gob.ar/ar-b/ley/1939/4763/10464
173,SE AUTORIZA A LA MUNICIPALIDAD A CONTRATAR EL SERVICIO DE ALUMBRADO A GAS PARA LA CAPITAL.,https://normas.gba.gob.ar/ar-b/ley/1857/173/15285
6157,SEGURO COLECTIVO. MODIFICACION LEY 5545 Y DEC-LEY 20962/56. (LEY 5545 ESTá DEROGADA POR LEY 9455 Y DEC-LEY 20962/56 DEROGADO POR 9507),https://normas.gba.gob.ar/ar-b/ley/1959/6157/9110
749,CAMBIOS Y VIAS SOBLES EN LAS LINEAS DE TRANVIAS DE LA CIUDAD.,https://normas.gba.gob.ar/ar-b/ley/1871/749/12114
6173,ANEXION DE TIERRAS DE LOBERIA A GENERAL ALVARADO.,https://normas.gba.gob.ar/ar-b/ley/1959/6173/9095
3371,"AUTORIZA AL PODER EJECUTIVO A LA DONACION DE TERRENO AL GOBIERNO NACIONAL PARA LA CONTRUCCION DE LA ESCUELA NORMAL NACIONAL, EN LA CIUDAD DE LA PLATA.",https://normas.gba.gob.ar/ar-b/ley/1911/3371/13130
174,VENTA DE TIERRA PUBLICA EN CHIVILCOY.,https://normas.gba.gob.ar/ar-b/ley/1857/174/15302
14378,"DECLáRASE COMO BIEN HISTóRICO CULTURAL AL MAUSOLEO QUE GUARDA LOS RESTOS DE FRANCISCO SIERRA Y EL TEMPLETE EXTERIOR QUE ATESORA LAS OFRENDAS Y RECONOCIMIENTOS AL MISMO, UBICADOS EN EL CEMENTERIO DE LA CIUDAD DE SALTO, PARTIDO DEL MISMO NOMBRE.",https://normas.gba.gob.ar/ar-b/ley/2012/14378/11452
14621,"ESTABLECE QUE LA SUPREMA CORTE DE JUSTICIA DEBERá COMPLETAR EL PROCESO ESTABLECIDO EN LOS ART.1 Y 2 DE LA LEY 13814, EN EL PLAZO DE 12 MESES.(TRASLADO-JUZGADOS-GARANTíAS-UNIPERSONALES-FAMILIA)",https://normas.gba.gob.ar/ar-b/ley/2014/14621/2682
4765,EXIMIENDO DE IMPUESTOS AL EDIFICIO DE LA ESCUELA PROFESIONAL DE MUJERES DE AZUL.,https://normas.gba.gob.ar/ar-b/ley/1939/4765/10456
8989,"SUSTITUYE ART.45 DE LA LEY 6021 TEXTO SEGUN DEC-LEY 8728/77,LEY GENERAL DE OBRAS PUBLICAS. DEROGA ART.21 DEL DEC-LEY 8764/77,LEY DE PRESUPUESTO.(SISTEMA DE PAGOS DIFERIDOS)",https://normas.gba.gob.ar/ar-b/ley/1978/8989/6773
11789,"DECLARA DE INTERES PROVINCIAL EL PROYECTO ""PASEO ECOLOGICO BOTANICO SAN FRANCISCO DE ASIS DE LOS CERROS DE PUAN"" DE LA LOCALIDAD DE PUAN.",https://normas.gba.gob.ar/ar-b/ley/1996/11789/5041
8986,DONACION AL OBISPADO DE SAN NICOLAS DE FRACCION DE TIERRA EN ZARATE PARA CAPILLA.,https://normas.gba.gob.ar/ar-b/ley/1978/8986/6776
10378,"DEROGA LA LEY 8583, REF: CONCEDESE EN USUFRUCTO FRACCION DE TERRENO UBICADA EN LA LOCALIDAD DE GLEW, PARTIDO DE ALMIRANTE BROWN A LA COOPERADORA DE LA ESCUELA Nº 21.",https://normas.gba.gob.ar/ar-b/ley/1986/10378/6446
14602,"DECLARA DE UTILIDAD PÚBLICA Y SUJETOS A EXPROPIACIÓN INMUEBLES UBICADOS LA LOCALIDAD DE HUANGUELÉN, PARTIDO DE CORONEL SUÁREZ LOS QUE SERÁN TRANSFERIDOS A LA MUNICIPALIDAD CITADA.(PROYECTOS CULTURALES-DEPORTIVOS-ESPARCIMIENTO).",https://normas.gba.gob.ar/ar-b/ley/2014/14602/11251
155,PRESUPUESTO DE LA CAMARA DE REPRESENTANTES PARA 1858.,https://normas.gba.gob.ar/ar-b/ley/1857/155/14991
6154,(DEROGADA POR 6929) EJERCICIO DE LA ABOGACíA Y PROCURACIóN. MODIFICACIóN DE LA LEY 5177 EN SU ARTíCULO 148 DE HONORARIOS DE PROCURADORES.,https://normas.gba.gob.ar/ar-b/ley/1959/6154/9107
4782,RECTIFICANDO LA CONTRIBUCION DE MEJORAS POR EL CAMINO DE SEIS DE SEPTIEMBRE A LUJAN. AMPLIA PLAZO DE LEY 4117.(LEY 4117 ESTA DEROGADA POR LEY 5238),https://normas.gba.gob.ar/ar-b/ley/1939/4782/10452
6174,"CREA EN EL MINISTERIO DE OBRAS PÚBLICAS DE LA ""COMISIÓN DE ORNAMENTACIÓN Y ARTES PLÁSTICAS"".",https://normas.gba.gob.ar/ar-b/ley/1959/6174/9077
3370,AUTORIZA LA DONACION DE TERRENO POR PARTE DE LA MUNICIPALIDAD DE TANDIL AL CONSEJO NACIONAL DE EDUCACION CON DESTINO A LA ESCUELA NORMAL MIXTA.-,https://normas.gba.gob.ar/ar-b/ley/1911/3370/13114
4762,"INCORPORANDO AL DEPARTAMENTO JUDICIAL DEL SUDOESTE, EL PARTIDO DE BOLIVAR.",https://normas.gba.gob.ar/ar-b/ley/1939/4762/10468
3390,"APLICACIóN DE SOBRANTES DEL PRESUPUESTO DE POLICíA DEL AñO 1910, EN CONSTRUCCIONES, AMPLIACIONES, ETC.",https://normas.gba.gob.ar/ar-b/ley/1911/3390/13440
750,PENSION A LAS VIUDAS DE VARIOS EMPLEADOS MUNICIPALES MUERTOS DURANTE LA EPIDEMIA DE FIEBRE AMARILLA.,https://normas.gba.gob.ar/ar-b/ley/1871/750/12132
11770,LEY IMPOSITIVA PARA 1996. (MODIFICA AL DEC-LEY 9930/83 Y LEY 10397) (MODIFICADA POR LA LEY 11448),https://normas.gba.gob.ar/ar-b/ley/1996/11770/5054
3374,"CANCELACION DE GRAVAMENES Y DEUDA DE LA SOCIEDAD DE BENEFICENCIA DE LA PLATA, EN EL BANCO HIPOTECA RIO Y BANCO DE LA PROVINCIA.",https://normas.gba.gob.ar/ar-b/ley/1911/3374/13180
6158,AMPLIACIóN DEL DESTACAMENTO DE POLICíA DE BILLINGHURST GENERAL SAN MARTíN.,https://normas.gba.gob.ar/ar-b/ley/1959/6158/9111
4784,AUTORIZANDO AL PODER EJECUTIVO A ENTREGAR A LA DIRECCION GENERAL DE ESCUELAS $3.500.000 PARA PAGO DE SUELDOS Y ALQUILERES DE 1941.,https://normas.gba.gob.ar/ar-b/ley/1942/4784/10442
14606,EN TODAS LAS DEPENDENCIAS ESTATALES DE LA PROV.EN LAS QUE SE EXHIBEN CUADROS O CUALQUIER OTRA ICONOGRAFíA ALUSIVA A FUNCIONARIOS DEL ESTADO CONDENADOS POR VIOLACIONES A LOS DERECHOS HUMANOS SE DEBERá COLOCAR DEBAJO UNA PLACA CON DATOS DEL CRIMINAL.(FRASE),https://normas.gba.gob.ar/ar-b/ley/2014/14606/11255
3392,APROBACION DE DECRETOS DEL PODER EJECUTIVO SOBRE PLAZOS PARA CANJE DE CEDULAS DEL BANCO HIPOTECARIO.,https://normas.gba.gob.ar/ar-b/ley/1911/3392/13473
10400,MODIFICA EL DEC-LEY 9767/81 (REF. EMPRESAS DE TRANSPORTE COLECTIVO TERRESTRE - DISCAPACITADOS - CIEGOS),https://normas.gba.gob.ar/ar-b/ley/1986/10400/6398
6176,TERRENOS PARA EL AERODROMO PROVINCIAL DE LINCOLN.,https://normas.gba.gob.ar/ar-b/ley/1959/6176/9079
734,CREACION DE LA DIRECCION GENERAL DE RENTAS.,https://normas.gba.gob.ar/ar-b/ley/1871/734/11875
159,CONTRIBUCION DIRECTA PARA 1858.,https://normas.gba.gob.ar/ar-b/ley/1857/159/15056
158,"PROCEDIMIENTO EN LOS JUICIOS DE INJURIA, CALUMNIA O DIFAMACION COMETIDOS POR LA PRENSA.",https://normas.gba.gob.ar/ar-b/ley/1857/158/15039
11792,"DECLARA DE INTERES PROVINCIAL EL PROGRAMA DE PREVENCION, ATENCION Y TRATAMIENTO DEL PACIENTE DIABETICO (PRODIABA-DIABETES-CONVENIO SALUD-CENEXA-CENTRO DE ENDOCRINOLOGíA EXPERIMENTAL Y APLICADA-UNLP)",https://normas.gba.gob.ar/ar-b/ley/1996/11792/5029
11774,"SUSTITúYESE EL ARTíCULO 50 DE LA LEY 5619, CóDIGO DE EJECUCIóN PENAL. (LIBERADOS) (LA LEY 5619 ESTá DEROGADA POR LEY 12256)",https://normas.gba.gob.ar/ar-b/ley/1996/11774/5053
14375,"DECLáRASE SITIO ARQUEOLóGICO E HISTóRICO, INCORPORADO DEFINITIVAMENTE AL PATRIMONIO CULTURAL DE LA PROVINCIA DE BUENOS AIRES, AL CEMENTERIO INDíGENA DE BARADERO,  UBICADO EN DICHA CIUDAD.",https://normas.gba.gob.ar/ar-b/ley/2012/14375/11464
10382,"MODIFICA EL DEC-LEY 9550/80, REGIMEN DEL PERSONAL DE POLICIA. MODIFICA EL DEC-LEY 9578/80, REGIMEN DEL SERVICIO PENITENCIARIO.",https://normas.gba.gob.ar/ar-b/ley/1986/10382/6434
13253,"DECLáRASE LA CRíA DE CABALLOS SANGRE PURA DE CARRERA, SU ENTRENAMIENTO Y LAS COMPETENCIAS HíPICAS OFICIALES OBJETO ESPECIAL DE INTERéS PROVINCIAL. DEROGA ARTS.DE LA LEY 10305 Y 11931.(HIPODROMOS OFICIALES-APUESTAS-PREMIOS-AGENCIAS-COMISIóN DE CONTROL)",https://normas.gba.gob.ar/ar-b/ley/2004/13253/3611
